3.000000 	 0 
3.050000 	 0 
3.100000 	 0 
3.150000 	 0 
3.200000 	 0 
3.250000 	 0 
3.300000 	 0 
3.350000 	 0 
3.400000 	 0 
3.450000 	 0 
3.500000 	 1 
3.550000 	 0 
3.600000 	 0 
3.650000 	 0 
3.700000 	 2 
3.750000 	 1 
3.800000 	 2 
3.850000 	 1 
3.900000 	 9 
3.950000 	 15 
4.000000 	 27 
4.050000 	 32 
4.100000 	 62 
4.150000 	 92 
4.200000 	 78 
4.250000 	 100 
4.300000 	 108 
4.350000 	 121 
4.400000 	 121 
4.450000 	 95 
4.500000 	 63 
4.550000 	 38 
4.600000 	 14 
4.650000 	 12 
4.700000 	 4 
4.750000 	 1 
4.800000 	 1 
4.850000 	 0 
4.900000 	 0 
4.950000 	 0 
5.000000 	 0 
5.050000 	 0 
5.100000 	 0 
5.150000 	 0 
5.200000 	 0 
5.250000 	 0 
5.300000 	 1 
5.350000 	 7 
5.400000 	 11 
5.450000 	 29 
5.500000 	 42 
5.550000 	 75 
5.600000 	 89 
5.650000 	 127 
5.700000 	 139 
5.750000 	 113 
5.800000 	 124 
5.850000 	 103 
5.900000 	 58 
5.950000 	 33 
6.000000 	 24 
6.050000 	 15 
6.100000 	 6 
6.150000 	 1 
6.200000 	 1 
6.250000 	 1 
6.300000 	 1 
6.350000 	 0 
6.400000 	 0 
6.450000 	 0 
6.500000 	 0 
6.550000 	 0 
6.600000 	 0 
6.650000 	 0 
6.700000 	 0 
6.750000 	 0 
6.800000 	 0 
6.850000 	 0 
6.900000 	 0 
6.950000 	 0 

