3.000000 	 0 
3.050000 	 0 
3.100000 	 0 
3.150000 	 0 
3.200000 	 0 
3.250000 	 0 
3.300000 	 0 
3.350000 	 0 
3.400000 	 0 
3.450000 	 0 
3.500000 	 0 
3.550000 	 0 
3.600000 	 0 
3.650000 	 0 
3.700000 	 0 
3.750000 	 0 
3.800000 	 0 
3.850000 	 0 
3.900000 	 0 
3.950000 	 0 
4.000000 	 2 
4.050000 	 0 
4.100000 	 0 
4.150000 	 6 
4.200000 	 2 
4.250000 	 11 
4.300000 	 31 
4.350000 	 64 
4.400000 	 105 
4.450000 	 163 
4.500000 	 192 
4.550000 	 212 
4.600000 	 132 
4.650000 	 61 
4.700000 	 15 
4.750000 	 4 
4.800000 	 0 
4.850000 	 0 
4.900000 	 0 
4.950000 	 0 
5.000000 	 0 
5.050000 	 1 
5.100000 	 12 
5.150000 	 55 
5.200000 	 94 
5.250000 	 158 
5.300000 	 176 
5.350000 	 186 
5.400000 	 154 
5.450000 	 97 
5.500000 	 46 
5.550000 	 11 
5.600000 	 9 
5.650000 	 1 
5.700000 	 0 
5.750000 	 0 
5.800000 	 0 
5.850000 	 0 
5.900000 	 0 
5.950000 	 0 
6.000000 	 0 
6.050000 	 0 
6.100000 	 0 
6.150000 	 0 
6.200000 	 0 
6.250000 	 0 
6.300000 	 0 
6.350000 	 0 
6.400000 	 0 
6.450000 	 0 
6.500000 	 0 
6.550000 	 0 
6.600000 	 0 
6.650000 	 0 
6.700000 	 0 
6.750000 	 0 
6.800000 	 0 
6.850000 	 0 
6.900000 	 0 
6.950000 	 0 

