2.000000 	 0 0 
2.040000 	 0 0 
2.080000 	 0 0 
2.120000 	 0 0 
2.160000 	 0 0 
2.200000 	 0 0 
2.240000 	 0 0 
2.280000 	 0 0 
2.320000 	 0 0 
2.360000 	 0 0 
2.400000 	 0 0 
2.440000 	 0 0 
2.480000 	 0 0 
2.520000 	 0 0 
2.560000 	 0 0 
2.600000 	 0 0 
2.640000 	 0 0 
2.680000 	 0 0 
2.720000 	 0 0 
2.760000 	 0 0 
2.800000 	 0 0 
2.840000 	 0 0 
2.880000 	 0 0 
2.920000 	 0 0 
2.960000 	 0 0 
3.000000 	 0 0 
3.040000 	 0 0 
3.080000 	 0 0 
3.120000 	 0 0 
3.160000 	 0 0 
3.200000 	 0 0 
3.240000 	 1 0 
3.280000 	 0 0 
3.320000 	 0 0 
3.360000 	 0 0 
3.400000 	 2 0 
3.440000 	 4 0 
3.480000 	 6 0 
3.520000 	 12 0 
3.560000 	 23 0 
3.600000 	 36 0 
3.640000 	 50 0 
3.680000 	 82 0 
3.720000 	 116 0 
3.760000 	 149 0 
3.800000 	 171 0 
3.840000 	 127 1 
3.880000 	 110 1 
3.920000 	 82 2 
3.960000 	 41 3 
4.000000 	 24 12 
4.040000 	 7 33 
4.080000 	 0 65 
4.120000 	 3 100 
4.160000 	 0 147 
4.200000 	 0 150 
4.240000 	 0 145 
4.280000 	 0 121 
4.320000 	 0 96 
4.360000 	 0 72 
4.400000 	 0 33 
4.440000 	 0 27 
4.480000 	 0 13 
4.520000 	 0 11 
4.560000 	 0 9 
4.600000 	 0 3 
4.640000 	 0 2 
4.680000 	 0 0 
4.720000 	 0 0 
4.760000 	 0 0 
4.800000 	 0 0 
4.840000 	 0 0 
4.880000 	 0 0 
4.920000 	 0 0 
4.960000 	 0 0 
5.000000 	 0 0 
5.040000 	 0 0 
5.080000 	 0 0 
5.120000 	 0 0 
5.160000 	 0 0 
5.200000 	 0 0 
5.240000 	 0 0 
5.280000 	 0 0 
5.320000 	 0 0 
5.360000 	 0 0 
5.400000 	 0 0 
5.440000 	 0 0 
5.480000 	 0 0 
5.520000 	 0 0 
5.560000 	 0 0 
5.600000 	 0 0 
5.640000 	 0 0 
5.680000 	 0 0 
5.720000 	 0 0 
5.760000 	 0 0 
5.800000 	 0 0 
5.840000 	 0 0 
5.880000 	 0 0 
5.920000 	 0 0 
5.960000 	 0 0 
