2.000000 	 0 0 
2.040000 	 0 0 
2.080000 	 0 0 
2.120000 	 0 0 
2.160000 	 0 0 
2.200000 	 0 0 
2.240000 	 0 0 
2.280000 	 0 0 
2.320000 	 0 0 
2.360000 	 0 0 
2.400000 	 0 0 
2.440000 	 0 0 
2.480000 	 0 0 
2.520000 	 0 0 
2.560000 	 0 0 
2.600000 	 0 0 
2.640000 	 0 0 
2.680000 	 0 0 
2.720000 	 0 0 
2.760000 	 0 0 
2.800000 	 0 0 
2.840000 	 0 0 
2.880000 	 0 0 
2.920000 	 0 0 
2.960000 	 0 0 
3.000000 	 1 0 
3.040000 	 0 0 
3.080000 	 1 0 
3.120000 	 1 0 
3.160000 	 3 0 
3.200000 	 4 0 
3.240000 	 2 0 
3.280000 	 13 0 
3.320000 	 11 0 
3.360000 	 21 0 
3.400000 	 17 0 
3.440000 	 20 0 
3.480000 	 38 0 
3.520000 	 48 0 
3.560000 	 62 0 
3.600000 	 68 0 
3.640000 	 70 0 
3.680000 	 89 0 
3.720000 	 91 0 
3.760000 	 85 1 
3.800000 	 81 0 
3.840000 	 73 1 
3.880000 	 61 1 
3.920000 	 39 2 
3.960000 	 46 8 
4.000000 	 24 13 
4.040000 	 18 14 
4.080000 	 7 37 
4.120000 	 5 42 
4.160000 	 1 57 
4.200000 	 0 58 
4.240000 	 0 72 
4.280000 	 0 77 
4.320000 	 0 92 
4.360000 	 0 93 
4.400000 	 0 98 
4.440000 	 0 75 
4.480000 	 0 62 
4.520000 	 0 45 
4.560000 	 0 42 
4.600000 	 0 27 
4.640000 	 0 27 
4.680000 	 0 18 
4.720000 	 0 10 
4.760000 	 0 12 
4.800000 	 0 5 
4.840000 	 0 2 
4.880000 	 0 5 
4.920000 	 0 1 
4.960000 	 0 2 
5.000000 	 0 0 
5.040000 	 0 0 
5.080000 	 0 1 
5.120000 	 0 0 
5.160000 	 0 0 
5.200000 	 0 0 
5.240000 	 0 0 
5.280000 	 0 0 
5.320000 	 0 0 
5.360000 	 0 0 
5.400000 	 0 0 
5.440000 	 0 0 
5.480000 	 0 0 
5.520000 	 0 0 
5.560000 	 0 0 
5.600000 	 0 0 
5.640000 	 0 0 
5.680000 	 0 0 
5.720000 	 0 0 
5.760000 	 0 0 
5.800000 	 0 0 
5.840000 	 0 0 
5.880000 	 0 0 
5.920000 	 0 0 
5.960000 	 0 0 
